,clone,replicate,tracking.id,total_path_length,final_displacement,mean.speed,,,,,,,,
6530,cloneB,2,6479,2.208741665,2.208741665,0.00157993,,,,,,,,
6531,cloneB,2,6480,55.77893829,24.21556091,0.005034571,,,,,,,,
6532,cloneB,2,6481,11.73557472,7.782979012,0.001882866,,,,,,,,
6533,cloneB,2,6483,20.40402222,20.40402222,0.002957105,,,,,,,,
6534,cloneB,2,6484,22.69749832,21.69825745,0.006531197,,,,,,,,
6535,cloneB,2,6485,2.549883366,2.549883366,0.001870788,,,,,,,,
6536,cloneB,2,6486,10.43288612,10.43288612,0.007654355,,,,,,,,
6537,cloneB,2,6488,23.48099899,21.01520348,0.002220815,,,,,,,,
6538,cloneB,2,6490,41.73785019,23.15462685,0.003602212,,,,,,,,
6539,cloneB,2,6495,108.1575928,54.4325943,0.010500859,,,,,,,,
6540,cloneB,2,6496,50.22093582,46.95281219,0.005440914,,,,,,,,
6541,cloneB,2,6500,31.77157211,11.35312748,0.004885718,,,,,,,,
6542,cloneB,2,6501,22.56910706,17.76408577,0.005433149,,,,,,,,
6543,cloneB,2,6504,1.796858191,1.796858191,0.001318311,,,,,,,,
6544,cloneB,2,6505,22.83542252,5.541957855,0.002212576,,,,,,,,
6545,cloneB,2,6506,11.04477501,11.04477501,0.00267882,,,,,,,,
6546,cloneB,2,6508,30.35533524,2.53062582,0.002728383,,,,,,,,
6547,cloneB,2,6509,30.38392067,28.90539742,0.003451553,,,,,,,,
6548,cloneB,2,6513,11.79961205,11.79961205,0.002144214,,,,,,,,
6549,cloneB,2,6515,59.57361221,45.03217697,0.004998467,,,,,,,,
6550,cloneB,2,6519,3.125595808,3.125595808,0.001132052,,,,,,,,
6551,cloneB,2,6522,3.003615379,3.003615379,0.00220368,,,,,,,,
6552,cloneB,2,6523,38.42420959,29.87973785,0.004361096,,,,,,,,
6553,cloneB,2,6525,2.800658941,2.800658941,0.002003333,,,,,,,,
6554,cloneB,2,6526,19.93458748,17.12232399,0.001875527,,,,,,,,
6555,cloneB,2,6530,52.11945343,30.92171669,0.004793238,,,,,,,,
6556,cloneB,2,6531,42.21970749,19.14554596,0.003809053,,,,,,,,
6557,cloneB,2,6535,4.373634338,4.373634338,0.003128494,,,,,,,,
6558,cloneB,2,6537,11.35475254,11.35475254,0.008122141,,,,,,,,
6559,cloneB,2,6539,16.79876328,16.5050106,0.003021086,,,,,,,,
6560,cloneB,2,6540,28.82909584,27.70169067,0.005818595,,,,,,,,
6561,cloneB,2,6541,28.64313698,4.941056728,0.004526765,,,,,,,,
6562,cloneB,2,6542,11.46216106,2.735396624,0.001537545,,,,,,,,
6563,cloneB,2,6544,16.15461731,15.62283993,0.002921864,,,,,,,,
6564,cloneB,2,6546,53.28553391,51.45122528,0.0048397,,,,,,,,
6565,cloneB,2,6547,26.48564529,4.687940121,0.003919173,,,,,,,,
6566,cloneB,2,6548,13.02401924,9.439703941,0.001475418,,,,,,,,
6567,cloneB,2,6549,2.326757908,2.326757908,0.001664347,,,,,,,,
6568,cloneB,2,6550,32.86680603,29.51757431,0.002277309,,,,,,,,
6569,cloneB,2,6551,3.336965799,3.336965799,0.002386957,,,,,,,,
6570,cloneB,2,6552,50.5265274,47.62013626,0.005230518,,,,,,,,
6571,cloneB,2,6554,1.481618524,1.481618524,0.000357879,,,,,,,,
6572,cloneB,2,6555,17.00381088,16.23267365,0.002463448,,,,,,,,
6573,cloneB,2,6556,39.01517105,30.01621246,0.007545874,,,,,,,,
6574,cloneB,2,6560,23.89615822,23.86926842,0.008577111,,,,,,,,
6575,cloneB,2,6561,47.06359482,8.251116753,0.005184868,,,,,,,,
6576,cloneB,2,6562,64.93630981,23.73645973,0.007985211,,,,,,,,
6577,cloneB,2,6563,45.13384247,27.49638367,0.005343322,,,,,,,,
6578,cloneB,2,6564,15.9432869,15.42161465,0.004665604,,,,,,,,
6579,cloneB,2,6565,4.769073486,4.769073486,0.003411354,,,,,,,,
6580,cloneB,2,6566,13.07857227,11.01312256,0.001854337,,,,,,,,
6581,cloneB,2,6567,18.20622635,16.40921783,0.002115343,,,,,,,,
6582,cloneB,2,6569,13.80170918,13.80170918,0.009872467,,,,,,,,
6583,cloneB,2,6571,20.56906128,19.76497459,0.004117592,,,,,,,,
6584,cloneB,2,6572,2.216136456,2.216136456,0.001627119,,,,,,,,
6585,cloneB,2,6575,1.573290586,1.573290586,0.001155133,,,,,,,,
6586,cloneB,2,6577,17.61794281,17.61794281,0.001827019,,,,,,,,
6587,cloneB,2,6578,20.12599373,2.830525398,0.002771294,,,,,,,,
6588,cloneB,2,6580,19.94658089,14.64950848,0.002193797,,,,,,,,
6589,cloneB,2,6581,23.22556114,17.57517624,0.0024102,,,,,,,,
6590,cloneB,2,6583,17.34267044,12.83405972,0.001840898,,,,,,,,
6591,cloneB,2,6584,11.90346432,11.90346432,0.008739695,,,,,,,,
6592,cloneB,2,6586,5.415428162,5.415428162,0.001974992,,,,,,,,
6593,cloneB,2,6587,21.10800934,17.22033501,0.003148216,,,,,,,,
6594,cloneB,2,6593,4.517897129,4.517897129,0.003317105,,,,,,,,
6595,cloneB,2,6594,15.645854,0.324235171,0.002056966,,,,,,,,
6596,cloneB,2,6595,21.29749107,8.379733086,0.00221551,,,,,,,,
6597,cloneB,2,6596,31.82382393,3.606728792,0.004205553,,,,,,,,
6598,cloneB,2,6603,8.124990463,7.793773174,0.00146389,,,,,,,,
6599,cloneB,2,6604,35.99957657,24.47190475,0.004473889,,,,,,,,
6600,cloneB,2,6607,65.27672577,35.88574219,0.005765903,,,,,,,,
6601,cloneB,2,6608,10.01178265,10.01178265,0.007350795,,,,,,,,
6602,cloneB,2,6609,1.892297268,1.892297268,0.001389352,,,,,,,,
6603,cloneB,2,6612,11.68919373,11.68919373,0.001693841,,,,,,,,
6604,cloneB,2,6613,11.72454548,11.72454548,0.008496047,,,,,,,,
6605,cloneB,2,6614,15.05340099,15.05340099,0.002718202,,,,,,,,
6606,cloneB,2,6620,2.970942259,1.304783225,0.001067471,,,,,,,,
6607,cloneB,2,6622,0.377286226,0.377286226,0.000273396,,,,,,,,
6608,cloneB,2,6626,23.69668198,13.43144703,0.003777715,,,,,,,,
6609,cloneB,2,6627,6.754837513,3.782011509,0.001595489,,,,,,,,
6610,cloneB,2,6628,7.673952579,7.673952579,0.001853612,,,,,,,,
6611,cloneB,2,6631,8.87334156,8.87334156,0.003195298,,,,,,,,
6612,cloneB,2,6634,19.72059822,15.602458,0.002224226,,,,,,,,
6613,cloneB,2,6636,5.910057545,5.910057545,0.000713689,,,,,,,,
6614,cloneB,2,6638,8.343862534,8.234087944,0.003000255,,,,,,,,
6615,cloneB,2,6639,19.85618973,19.08212471,0.002706359,,,,,,,,
6616,cloneB,2,6640,5.686902046,5.660474777,0.000858882,,,,,,,,
6617,cloneB,2,6643,14.23660374,14.23660374,0.003438793,,,,,,,,
6618,cloneB,2,6644,3.643859863,3.643859863,0.001312157,,,,,,,,
6619,cloneB,2,6645,12.27927494,12.27927494,0.004421777,,,,,,,,
6620,cloneB,2,6646,19.26590538,18.33033752,0.003734499,,,,,,,,
6621,cloneB,2,6648,3.02611661,3.02611661,0.001089707,,,,,,,,
6622,cloneB,2,6649,43.16853714,11.97851467,0.005907662,,,,,,,,
6623,cloneB,2,6650,30.35120773,30.34172058,0.005914456,,,,,,,,
6624,cloneB,2,6652,21.47846031,20.20026588,0.002593322,,,,,,,,
6625,cloneB,2,6655,9.816808701,9.816808701,0.003535041,,,,,,,,
6626,cloneB,2,6661,4.900945663,4.900945663,0.003508193,,,,,,,,
6627,cloneB,2,6666,9.442458153,8.457909584,0.003431423,,,,,,,,
6628,cloneB,2,6668,4.485581398,4.485581398,0.003210867,,,,,,,,
6629,cloneB,2,6669,6.155587196,4.187209606,0.002222569,,,,,,,,
6630,cloneB,2,6670,29.58284187,27.98129272,0.004291043,,,,,,,,
6631,cloneB,2,6672,33.9229126,30.79751968,0.012416663,,,,,,,,
6632,cloneB,2,6673,14.73519421,14.73519421,0.010547741,,,,,,,,
6633,cloneB,2,6674,21.5472908,21.5472908,0.007806989,,,,,,,,
6634,cloneB,2,6675,13.01851463,8.051338196,0.001884953,,,,,,,,
6635,cloneB,2,6676,19.06118202,17.89270782,0.003832272,,,,,,,,
6636,cloneB,2,6677,16.0314312,15.44633198,0.002793103,,,,,,,,
6637,cloneB,2,6682,9.095126152,6.614725113,0.00223733,,,,,,,,
6638,cloneB,2,6683,29.1128006,28.92572212,0.004212783,,,,,,,,
6639,cloneB,2,6689,6.306762695,6.306762695,0.004514505,,,,,,,,
6640,cloneB,2,6690,28.70656395,27.22976112,0.005200993,,,,,,,,
6641,cloneB,2,6691,27.52534485,27.52519989,0.005667893,,,,,,,,
6642,cloneB,2,6692,4.643717766,4.643717766,0.003324064,,,,,,,,
6643,cloneB,2,6693,21.79181671,16.08932877,0.004691749,,,,,,,,
6644,cloneB,2,6694,7.431543827,7.431543827,0.005319645,,,,,,,,
6645,cloneB,2,6696,14.9209404,14.9209404,0.002702579,,,,,,,,
6646,cloneB,2,6697,58.05096817,15.71403217,0.011460067,,,,,,,,
6647,cloneB,2,6701,30.04735756,16.7614193,0.0072342,,,,,,,,
6648,cloneB,2,6702,41.29510117,24.66562653,0.007504018,,,,,,,,
6649,cloneB,2,6703,41.88946152,38.97914886,0.007579489,,,,,,,,
6650,cloneB,2,6706,24.3921833,9.606906891,0.003850865,,,,,,,,
6651,cloneB,2,6707,4.284352779,4.284352779,0.003143325,,,,,,,,
6652,cloneB,2,6708,11.56695747,11.56695747,0.002101555,,,,,,,,
6653,cloneB,2,6710,6.9982934,6.9982934,0.001696967,,,,,,,,
6654,cloneB,2,6711,14.24017715,14.24017715,0.003453001,,,,,,,,
6655,cloneB,2,6712,23.0501194,17.53927231,0.004198853,,,,,,,,
6656,cloneB,2,6718,8.629431725,8.629431725,0.001567847,,,,,,,,
6657,cloneB,2,6719,32.21735001,31.97488594,0.005276666,,,,,,,,
6658,cloneB,2,6721,1.833953142,1.833953142,0.000444703,,,,,,,,
6659,cloneB,2,6722,7.486346245,7.486346245,0.002711462,,,,,,,,
6660,cloneB,2,6725,1.735217214,1.735217214,0.001273087,,,,,,,,
6661,cloneB,2,6727,3.323578596,3.323578596,0.002438429,,,,,,,,
6662,cloneB,2,6729,24.94890022,24.94890022,0.006049685,,,,,,,,
6663,cloneB,2,6732,19.60594368,19.48708916,0.003364308,,,,,,,,
6664,cloneB,2,6733,40.74777985,34.13537216,0.007137261,,,,,,,,
6665,cloneB,2,6738,5.764745712,5.764745712,0.004229454,,,,,,,,
6666,cloneB,2,6742,10.47338486,10.47338486,0.007491692,,,,,,,,
6667,cloneB,2,6744,36.45568848,17.88249588,0.013588383,,,,,,,,
6668,cloneB,2,6745,15.66315842,15.42740917,0.003781355,,,,,,,,
6669,cloneB,2,6748,0.881345093,0.881345093,0.000630433,,,,,,,,
6670,cloneB,2,6752,7.064632416,5.243527412,0.002553121,,,,,,,,
6671,cloneB,2,6753,3.20509243,3.20509243,0.00077399,,,,,,,,
6672,cloneB,2,6755,21.59355545,21.25227165,0.005206914,,,,,,,,
6673,cloneB,2,6757,62.69630051,62.10028839,0.014965557,,,,,,,,
6674,cloneB,2,6758,9.958339691,4.397051811,0.002407957,,,,,,,,
6675,cloneB,2,6759,18.34881783,18.34881783,0.006645715,,,,,,,,
6676,cloneB,2,6760,21.79728508,21.79728508,0.005263773,,,,,,,,
6677,cloneB,2,6761,9.573579788,9.573579788,0.006848054,,,,,,,,
6678,cloneB,2,6763,4.745776653,4.745776653,0.00339469,,,,,,,,
6679,cloneB,2,6769,48.16565323,24.16387558,0.010965977,,,,,,,,
6680,cloneB,2,6773,20.89077568,20.89077568,0.01494333,,,,,,,,
6681,cloneB,2,6774,17.34383965,16.92168999,0.004192673,,,,,,,,
6682,cloneB,2,6775,20.99849892,20.99849892,0.015020385,,,,,,,,
6683,cloneB,2,6788,19.18417931,19.17308426,0.007011344,,,,,,,,
6684,cloneB,2,6792,14.88727379,14.72239399,0.005411311,,,,,,,,
6685,cloneB,2,6797,8.459980011,1.623761773,0.003080716,,,,,,,,
6686,cloneB,2,6803,19.80621529,19.80621529,0.00722064,,,,,,,,
6687,cloneB,2,6804,12.09936047,11.75950432,0.004422331,,,,,,,,
6688,cloneB,2,6808,32.39841461,32.39841461,0.02376993,,,,,,,,
6689,cloneB,2,6809,2.940940619,2.940940619,0.002157697,,,,,,,,
6690,cloneB,2,6810,8.492176056,8.430675507,0.003099999,,,,,,,,
6691,cloneB,2,6813,12.86269569,12.86269569,0.009437048,,,,,,,,
6692,cloneB,2,6815,3.991111279,3.991111279,0.001455017,,,,,,,,
6693,cloneB,2,6816,6.567096233,6.567096233,0.004818119,,,,,,,,
6694,cloneB,2,6818,1.798757792,1.798757792,0.000655763,,,,,,,,
6695,cloneB,2,6820,14.14118671,14.12535477,0.005162219,,,,,,,,
6696,cloneB,2,6823,10.17855358,8.849181175,0.002909215,,,,,,,,
6697,cloneB,2,6835,5.83752346,5.83752346,0.004230089,,,,,,,,
6698,cloneB,2,6838,7.89481163,7.89481163,0.005720878,,,,,,,,
6699,cloneB,2,6843,2.143166542,2.143166542,0.001553019,,,,,,,,
6700,cloneB,2,6852,34.71576309,34.71576309,0.025156349,,,,,,,,
6701,cloneB,2,6854,4.344679356,4.344679356,0.003148319,,,,,,,,
6702,cloneB,2,6857,6.58705616,6.58705616,0.004773229,,,,,,,,
6703,cloneB,2,6858,4.18748951,4.18748951,0.003034413,,,,,,,,
6704,cloneB,2,6861,8.089684486,8.089684486,0.00586209,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
